object_type,object_name,ordinal_position,column_name,data_type,nullable,default,identity_kind,generated_kind,meaning,meaning_evidence_status,constraints,misuse_warning
table,finance_item_sales,2,month,text,False,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,finance_item_sales,3,store,text,False,—,,,当前库使用的门店文本/代码；现有表之间没有统一稳定身份保证。,合理推测：通用命名；需代码确认,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,finance_item_sales,4,name,text,False,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,finance_item_sales,5,category,text,True,'未分类'::text,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,finance_item_sales,6,qty,numeric,True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,finance_item_sales,7,amount,numeric,True,—,,,金额；币种、含税口径和正负号语义需按表确认。,合理推测：通用命名；需代码确认,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,finance_labor,1,month,text,False,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,"primary_key: PRIMARY KEY (month, store)",现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,finance_labor,2,store,text,False,—,,,当前库使用的门店文本/代码；现有表之间没有统一稳定身份保证。,合理推测：通用命名；需代码确认,"primary_key: PRIMARY KEY (month, store)",现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,finance_labor,3,domestic,numeric,True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,finance_labor,4,malay,numeric,True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,finance_labor,5,outsource,numeric,True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,finance_labor,6,welfare,numeric,True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,finance_labor_detail,1,month,text,False,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,"primary_key: PRIMARY KEY (month, store, category, item, org)",现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,finance_labor_detail,2,store,text,False,—,,,当前库使用的门店文本/代码；现有表之间没有统一稳定身份保证。,合理推测：通用命名；需代码确认,"primary_key: PRIMARY KEY (month, store, category, item, org)",现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,finance_labor_detail,3,item,text,False,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,"primary_key: PRIMARY KEY (month, store, category, item, org)",现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,finance_labor_detail,4,amount,numeric,False,—,,,金额；币种、含税口径和正负号语义需按表确认。,合理推测：通用命名；需代码确认,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,finance_labor_detail,5,category,text,False,''::text,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,"check: CHECK (category <> '国内工资分摊'::text OR btrim(org) <> ''::text) | primary_key: PRIMARY KEY (month, store, category, item, org)",现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,finance_labor_detail,6,org,text,False,''::text,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,"check: CHECK (category <> '国内工资分摊'::text OR btrim(org) <> ''::text) | primary_key: PRIMARY KEY (month, store, category, item, org)",现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,finance_material,1,id,integer,False,nextval('finance_material_id_seq'::regclass),,,该表当前使用的技术行标识；具体稳定性取决于表约束。,合理推测：通用命名；需代码确认,primary_key: PRIMARY KEY (id),现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,finance_material,2,month,text,False,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,finance_material,3,store,text,False,—,,,当前库使用的门店文本/代码；现有表之间没有统一稳定身份保证。,合理推测：通用命名；需代码确认,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,finance_material,4,category,text,False,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,finance_material,5,source,text,True,''::text,,,来源标签；当前是否有受控字典和强约束需逐表确认。,合理推测：通用命名；需代码确认,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,finance_material,6,amount,numeric,False,—,,,金额；币种、含税口径和正负号语义需按表确认。,合理推测：通用命名；需代码确认,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,finance_order_base,1,month,text,False,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,"primary_key: PRIMARY KEY (month, store)",现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,finance_order_base,2,store,text,False,—,,,当前库使用的门店文本/代码；现有表之间没有统一稳定身份保证。,合理推测：通用命名；需代码确认,"primary_key: PRIMARY KEY (month, store)",现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,finance_order_base,3,amount,numeric,False,—,,,金额；币种、含税口径和正负号语义需按表确认。,合理推测：通用命名；需代码确认,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,finance_orders,1,id,integer,False,nextval('finance_orders_id_seq'::regclass),,,该表当前使用的技术行标识；具体稳定性取决于表约束。,合理推测：通用命名；需代码确认,primary_key: PRIMARY KEY (id),现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
table,finance_orders,2,order_no,text,True,—,,,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,,现有列的业务定义若为待验证，不应直接复制到目标库；先以写入代码和样本数据核对。
