current_object_type,current_object,ordinal_position,current_field,current_data_type,current_nullable,current_meaning,meaning_evidence_status,field_disposition,target_field_or_disposition,mapping_basis,field_migration_rule,object_migration_rule,compatibility_rule,risk,implementation_status
table,cost_card_recipe,5,batch_yield,"numeric(18,6)",False,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,PRESERVE_SOURCE_FACT,cost_card_recipe_version.batch_yield_quantity,MANUAL_EXPLICIT_FIELD,本字段只能按字段级动作 PRESERVE_SOURCE_FACT 处理，唯一允许的目标或处置为 cost_card_recipe_version.batch_yield_quantity；不得退回对象级目标列表、按同名猜列或用其他字段补值。来源 NULL、原始符号、精度、时区、敏感等级和来源命名空间必须原样保留；解析证据不唯一时整行进入审核。,289条来源配方版本按item_id归为270个家族：product输出104 versions/99 families，semi_finished输出185 versions/171 families。source recipe id只通过登记source_system_id与name=public.cost_card_recipe:<id>确定性生成recipe_version_id并保存在迁移清单，绝不能冒充recipe_code。recipe_code固定为LEGACY-COST-ITEM-<item_id>；item_id恰好解析一个output_product_id或output_material_id。非空effective_from按吉隆坡00:00解释，唯一DRAFT NULL保持NULL；来源含结束日的effective_to统一加1日形成半开区间。,财务成本API按recipe_version_id写读，旧recipe字段由兼容视图提供；104/99+185/171=289/270与版本边界必须逐行核对。,CRITICAL,DESIGN_EXPLICIT_NOT_EXECUTED
table,cost_card_recipe,6,batch_unit,text,False,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,RESOLVE_CONTROLLED_UNIT,cost_card_recipe_version.yield_unit_id,MANUAL_EXPLICIT_FIELD,只经 app_unit 或物料限定换算解析 yield_unit_id；自由文本未知时不得默认 g、piece 或 batch。,289条来源配方版本按item_id归为270个家族：product输出104 versions/99 families，semi_finished输出185 versions/171 families。source recipe id只通过登记source_system_id与name=public.cost_card_recipe:<id>确定性生成recipe_version_id并保存在迁移清单，绝不能冒充recipe_code。recipe_code固定为LEGACY-COST-ITEM-<item_id>；item_id恰好解析一个output_product_id或output_material_id。非空effective_from按吉隆坡00:00解释，唯一DRAFT NULL保持NULL；来源含结束日的effective_to统一加1日形成半开区间。,财务成本API按recipe_version_id写读，旧recipe字段由兼容视图提供；104/99+185/171=289/270与版本边界必须逐行核对。,CRITICAL,DESIGN_EXPLICIT_NOT_EXECUTED
table,cost_card_recipe,7,sale_price,"numeric(18,6)",True,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,PRESERVE_MYR_REFERENCE_PRICE,cost_card_recipe_version.reference_sale_price | cost_card_recipe_version.currency,MANUAL_EXPLICIT_FIELD,非空旧值逐值迁入 reference_sale_price 并明确 currency='MYR'；NULL 保持 NULL。它只是迁移参考售价，不是成交价，也不参与补全缺失毛利。,289条来源配方版本按item_id归为270个家族：product输出104 versions/99 families，semi_finished输出185 versions/171 families。source recipe id只通过登记source_system_id与name=public.cost_card_recipe:<id>确定性生成recipe_version_id并保存在迁移清单，绝不能冒充recipe_code。recipe_code固定为LEGACY-COST-ITEM-<item_id>；item_id恰好解析一个output_product_id或output_material_id。非空effective_from按吉隆坡00:00解释，唯一DRAFT NULL保持NULL；来源含结束日的effective_to统一加1日形成半开区间。,财务成本API按recipe_version_id写读，旧recipe字段由兼容视图提供；104/99+185/171=289/270与版本边界必须逐行核对。,CRITICAL,DESIGN_EXPLICIT_NOT_EXECUTED
table,cost_card_recipe,8,effective_from,date,True,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,PRESERVE_NULL_ONLY_FOR_DRAFT,cost_card_recipe_version.effective_from,MANUAL_EXPLICIT_FIELD,非空 date 按 Asia/Kuala_Lumpur 当日 00:00 转成绝对时间；经来源审计确认的唯一 DRAFT NULL 保持 NULL，其他 NULL 或任何非 DRAFT NULL 均阻断。,289条来源配方版本按item_id归为270个家族：product输出104 versions/99 families，semi_finished输出185 versions/171 families。source recipe id只通过登记source_system_id与name=public.cost_card_recipe:<id>确定性生成recipe_version_id并保存在迁移清单，绝不能冒充recipe_code。recipe_code固定为LEGACY-COST-ITEM-<item_id>；item_id恰好解析一个output_product_id或output_material_id。非空effective_from按吉隆坡00:00解释，唯一DRAFT NULL保持NULL；来源含结束日的effective_to统一加1日形成半开区间。,财务成本API按recipe_version_id写读，旧recipe字段由兼容视图提供；104/99+185/171=289/270与版本边界必须逐行核对。,CRITICAL,DESIGN_EXPLICIT_NOT_EXECUTED
table,cost_card_recipe,9,effective_to,date,True,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,PRESERVE_EFFECTIVE_BOUNDARY,cost_card_recipe_version.effective_to,MANUAL_EXPLICIT_FIELD,"旧值为含结束日；非空时按 Asia/Kuala_Lumpur 的下一日 00:00 转成目标半开区间 [effective_from,effective_to)，NULL 保持无确定终点。",289条来源配方版本按item_id归为270个家族：product输出104 versions/99 families，semi_finished输出185 versions/171 families。source recipe id只通过登记source_system_id与name=public.cost_card_recipe:<id>确定性生成recipe_version_id并保存在迁移清单，绝不能冒充recipe_code。recipe_code固定为LEGACY-COST-ITEM-<item_id>；item_id恰好解析一个output_product_id或output_material_id。非空effective_from按吉隆坡00:00解释，唯一DRAFT NULL保持NULL；来源含结束日的effective_to统一加1日形成半开区间。,财务成本API按recipe_version_id写读，旧recipe字段由兼容视图提供；104/99+185/171=289/270与版本边界必须逐行核对。,CRITICAL,DESIGN_EXPLICIT_NOT_EXECUTED
table,cost_card_recipe,10,notes,text,True,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,PRESERVE_MANUAL_NOTE,cost_card_recipe_version.notes,MANUAL_EXPLICIT_FIELD,本字段只能按字段级动作 PRESERVE_MANUAL_NOTE 处理，唯一允许的目标或处置为 cost_card_recipe_version.notes；不得退回对象级目标列表、按同名猜列或用其他字段补值。来源 NULL、原始符号、精度、时区、敏感等级和来源命名空间必须原样保留；解析证据不唯一时整行进入审核。,289条来源配方版本按item_id归为270个家族：product输出104 versions/99 families，semi_finished输出185 versions/171 families。source recipe id只通过登记source_system_id与name=public.cost_card_recipe:<id>确定性生成recipe_version_id并保存在迁移清单，绝不能冒充recipe_code。recipe_code固定为LEGACY-COST-ITEM-<item_id>；item_id恰好解析一个output_product_id或output_material_id。非空effective_from按吉隆坡00:00解释，唯一DRAFT NULL保持NULL；来源含结束日的effective_to统一加1日形成半开区间。,财务成本API按recipe_version_id写读，旧recipe字段由兼容视图提供；104/99+185/171=289/270与版本边界必须逐行核对。,CRITICAL,DESIGN_EXPLICIT_NOT_EXECUTED
table,cost_card_recipe,11,row_version,integer,False,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,PRESERVE_CONCURRENCY_STATE,cost_card_recipe_version.lock_version,MANUAL_EXPLICIT_FIELD,逐值迁为 DRAFT 的 lock_version；任何更新按 compare-and-swap 递增，发布后冻结，不能与业务 version_no 混用。,289条来源配方版本按item_id归为270个家族：product输出104 versions/99 families，semi_finished输出185 versions/171 families。source recipe id只通过登记source_system_id与name=public.cost_card_recipe:<id>确定性生成recipe_version_id并保存在迁移清单，绝不能冒充recipe_code。recipe_code固定为LEGACY-COST-ITEM-<item_id>；item_id恰好解析一个output_product_id或output_material_id。非空effective_from按吉隆坡00:00解释，唯一DRAFT NULL保持NULL；来源含结束日的effective_to统一加1日形成半开区间。,财务成本API按recipe_version_id写读，旧recipe字段由兼容视图提供；104/99+185/171=289/270与版本边界必须逐行核对。,CRITICAL,DESIGN_EXPLICIT_NOT_EXECUTED
table,cost_card_recipe,12,created_by,bigint,True,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,RESOLVE_ACTOR,cost_card_recipe_version.created_by_user_id,MANUAL_EXPLICIT_FIELD,本字段只能按字段级动作 RESOLVE_ACTOR 处理，唯一允许的目标或处置为 cost_card_recipe_version.created_by_user_id；不得退回对象级目标列表、按同名猜列或用其他字段补值。来源 NULL、原始符号、精度、时区、敏感等级和来源命名空间必须原样保留；解析证据不唯一时整行进入审核。,289条来源配方版本按item_id归为270个家族：product输出104 versions/99 families，semi_finished输出185 versions/171 families。source recipe id只通过登记source_system_id与name=public.cost_card_recipe:<id>确定性生成recipe_version_id并保存在迁移清单，绝不能冒充recipe_code。recipe_code固定为LEGACY-COST-ITEM-<item_id>；item_id恰好解析一个output_product_id或output_material_id。非空effective_from按吉隆坡00:00解释，唯一DRAFT NULL保持NULL；来源含结束日的effective_to统一加1日形成半开区间。,财务成本API按recipe_version_id写读，旧recipe字段由兼容视图提供；104/99+185/171=289/270与版本边界必须逐行核对。,CRITICAL,DESIGN_EXPLICIT_NOT_EXECUTED
table,cost_card_recipe,13,published_by,bigint,True,生产库没有该字段注释；仅凭字段名无法可靠确认其业务数据、单位或口径。,待验证,RESOLVE_APPROVER,cost_card_recipe_version.approved_by_user_id,MANUAL_EXPLICIT_FIELD,本字段只能按字段级动作 RESOLVE_APPROVER 处理，唯一允许的目标或处置为 cost_card_recipe_version.approved_by_user_id；不得退回对象级目标列表、按同名猜列或用其他字段补值。来源 NULL、原始符号、精度、时区、敏感等级和来源命名空间必须原样保留；解析证据不唯一时整行进入审核。,289条来源配方版本按item_id归为270个家族：product输出104 versions/99 families，semi_finished输出185 versions/171 families。source recipe id只通过登记source_system_id与name=public.cost_card_recipe:<id>确定性生成recipe_version_id并保存在迁移清单，绝不能冒充recipe_code。recipe_code固定为LEGACY-COST-ITEM-<item_id>；item_id恰好解析一个output_product_id或output_material_id。非空effective_from按吉隆坡00:00解释，唯一DRAFT NULL保持NULL；来源含结束日的effective_to统一加1日形成半开区间。,财务成本API按recipe_version_id写读，旧recipe字段由兼容视图提供；104/99+185/171=289/270与版本边界必须逐行核对。,CRITICAL,DESIGN_EXPLICIT_NOT_EXECUTED
table,cost_card_recipe,14,created_at,timestamp with time zone,False,该行首次写入数据库的时间。,合理推测：通用命名；需代码确认,PRESERVE_AUDIT_TIME,cost_card_recipe_version.created_at,MANUAL_EXPLICIT_FIELD,本字段只能按字段级动作 PRESERVE_AUDIT_TIME 处理，唯一允许的目标或处置为 cost_card_recipe_version.created_at；不得退回对象级目标列表、按同名猜列或用其他字段补值。来源 NULL、原始符号、精度、时区、敏感等级和来源命名空间必须原样保留；解析证据不唯一时整行进入审核。,289条来源配方版本按item_id归为270个家族：product输出104 versions/99 families，semi_finished输出185 versions/171 families。source recipe id只通过登记source_system_id与name=public.cost_card_recipe:<id>确定性生成recipe_version_id并保存在迁移清单，绝不能冒充recipe_code。recipe_code固定为LEGACY-COST-ITEM-<item_id>；item_id恰好解析一个output_product_id或output_material_id。非空effective_from按吉隆坡00:00解释，唯一DRAFT NULL保持NULL；来源含结束日的effective_to统一加1日形成半开区间。,财务成本API按recipe_version_id写读，旧recipe字段由兼容视图提供；104/99+185/171=289/270与版本边界必须逐行核对。,CRITICAL,DESIGN_EXPLICIT_NOT_EXECUTED
table,cost_card_recipe,15,updated_at,timestamp with time zone,False,该行最后一次更新数据库的时间。,合理推测：通用命名；需代码确认,PRESERVE_AUDIT_TIME,cost_card_recipe_version.updated_at,MANUAL_EXPLICIT_FIELD,本字段只能按字段级动作 PRESERVE_AUDIT_TIME 处理，唯一允许的目标或处置为 cost_card_recipe_version.updated_at；不得退回对象级目标列表、按同名猜列或用其他字段补值。来源 NULL、原始符号、精度、时区、敏感等级和来源命名空间必须原样保留；解析证据不唯一时整行进入审核。,289条来源配方版本按item_id归为270个家族：product输出104 versions/99 families，semi_finished输出185 versions/171 families。source recipe id只通过登记source_system_id与name=public.cost_card_recipe:<id>确定性生成recipe_version_id并保存在迁移清单，绝不能冒充recipe_code。recipe_code固定为LEGACY-COST-ITEM-<item_id>；item_id恰好解析一个output_product_id或output_material_id。非空effective_from按吉隆坡00:00解释，唯一DRAFT NULL保持NULL；来源含结束日的effective_to统一加1日形成半开区间。,财务成本API按recipe_version_id写读，旧recipe字段由兼容视图提供；104/99+185/171=289/270与版本边界必须逐行核对。,CRITICAL,DESIGN_EXPLICIT_NOT_EXECUTED
