guardrail_type,current_object,guardrail_name,current_definition,current_enabled_or_valid,current_object_disposition,target_objects,required_action,verification_gate,implementation_status
INDEX,item_hourly_sales,ix_item_hourly_sales_item_key,CREATE INDEX ix_item_hourly_sales_item_key ON public.item_hourly_sales USING btree (item_key) WHERE (item_key IS NOT NULL),True,MIGRATE_SOURCE_FIRST,pos_ingest_batch | pos_product_listing | pos_item_sales_hour,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,item_last_sale,idx_item_last_sale_date,CREATE INDEX idx_item_last_sale_date ON public.item_last_sale USING btree (date),True,RETIRE_DERIVED,ops_stockout_event,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,item_last_sale,item_last_sale_pkey,"CREATE UNIQUE INDEX item_last_sale_pkey ON public.item_last_sale USING btree (date, item_name)",True,RETIRE_DERIVED,ops_stockout_event,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,item_last_sale,ix_item_last_sale_item_key,CREATE INDEX ix_item_last_sale_item_key ON public.item_last_sale USING btree (item_key) WHERE (item_key IS NOT NULL),True,RETIRE_DERIVED,ops_stockout_event,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,item_waste,item_waste_date_idx,CREATE INDEX item_waste_date_idx ON public.item_waste USING btree (date),True,MIGRATE,pos_item_waste | v_pos_item_waste_current | v_pos_item_waste_mapped,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,item_waste,item_waste_date_item_name_waste_reason_key,"CREATE UNIQUE INDEX item_waste_date_item_name_waste_reason_key ON public.item_waste USING btree (date, item_name, waste_reason)",True,MIGRATE,pos_item_waste | v_pos_item_waste_current | v_pos_item_waste_mapped,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,item_waste,item_waste_pkey,CREATE UNIQUE INDEX item_waste_pkey ON public.item_waste USING btree (id),True,MIGRATE,pos_item_waste | v_pos_item_waste_current | v_pos_item_waste_mapped,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,item_waste,item_waste_store_date_idx,"CREATE INDEX item_waste_store_date_idx ON public.item_waste USING btree (store, date)",True,MIGRATE,pos_item_waste | v_pos_item_waste_current | v_pos_item_waste_mapped,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,item_waste,ix_item_waste_item_key,CREATE INDEX ix_item_waste_item_key ON public.item_waste USING btree (item_key) WHERE (item_key IS NOT NULL),True,MIGRATE,pos_item_waste | v_pos_item_waste_current | v_pos_item_waste_mapped,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,job_openings,idx_job_openings_qr_token,CREATE UNIQUE INDEX idx_job_openings_qr_token ON public.job_openings USING btree (qr_token) WHERE (qr_token IS NOT NULL),True,MIGRATE,hr_job_requisition,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,job_openings,idx_job_openings_store,CREATE INDEX idx_job_openings_store ON public.job_openings USING btree (store_id),True,MIGRATE,hr_job_requisition,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,job_openings,idx_job_openings_store_external,"CREATE UNIQUE INDEX idx_job_openings_store_external ON public.job_openings USING btree (store_id, external_job_id) WHERE (external_job_id IS NOT NULL)",True,MIGRATE,hr_job_requisition,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,job_openings,job_openings_pkey,CREATE UNIQUE INDEX job_openings_pkey ON public.job_openings USING btree (id),True,MIGRATE,hr_job_requisition,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,offers,idx_offers_application,CREATE INDEX idx_offers_application ON public.offers USING btree (application_id),True,VERSION,hr_offer,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,offers,offers_pkey,CREATE UNIQUE INDEX offers_pkey ON public.offers USING btree (id),True,VERSION,hr_offer,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,ops_audit_log,audit_log_pkey,CREATE UNIQUE INDEX audit_log_pkey ON public.ops_audit_log USING btree (run_id),True,CLASSIFY_SPLIT,app_job_run | app_audit_event,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,ops_audit_log,idx_audit_log_skill_started,"CREATE INDEX idx_audit_log_skill_started ON public.ops_audit_log USING btree (skill_id, started_at DESC)",True,CLASSIFY_SPLIT,app_job_run | app_audit_event,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,ops_audit_log,idx_audit_log_user,CREATE INDEX idx_audit_log_user ON public.ops_audit_log USING btree (user_id),True,CLASSIFY_SPLIT,app_job_run | app_audit_event,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,ops_store,stores_pkey,CREATE UNIQUE INDEX stores_pkey ON public.ops_store USING btree (store_code),True,MERGE_IDENTITY,ops_location | ops_location_source_identity | ops_business_rule | app_user | app_user_role | app_user_location_scope,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,out_of_stock_record,idx_oos_date,CREATE INDEX idx_oos_date ON public.out_of_stock_record USING btree (date),True,MIGRATE,ops_stockout_event,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,out_of_stock_record,idx_oos_product,CREATE INDEX idx_oos_product ON public.out_of_stock_record USING btree (product_name),True,MIGRATE,ops_stockout_event,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,out_of_stock_record,out_of_stock_record_pkey,CREATE UNIQUE INDEX out_of_stock_record_pkey ON public.out_of_stock_record USING btree (id),True,MIGRATE,ops_stockout_event,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,pos_member,idx_pos_member_balance,"CREATE INDEX idx_pos_member_balance ON public.pos_member USING btree (store, balance_total DESC NULLS LAST)",True,SPLIT_PRIVACY,pos_member | pos_member_contact | pos_member_card | pos_member_balance_snapshot | v_pos_member_state_current | mkt_campaign_member | mkt_survey_response | mkt_survey_result | mkt_reward_claim,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,pos_member,idx_pos_member_phone_e164,CREATE INDEX idx_pos_member_phone_e164 ON public.pos_member USING btree (phone_e164) WHERE (phone_e164 IS NOT NULL),True,SPLIT_PRIVACY,pos_member | pos_member_contact | pos_member_card | pos_member_balance_snapshot | v_pos_member_state_current | mkt_campaign_member | mkt_survey_response | mkt_survey_result | mkt_reward_claim,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,pos_member,idx_pos_member_phone_national,CREATE INDEX idx_pos_member_phone_national ON public.pos_member USING btree (phone_national) WHERE (phone_national IS NOT NULL),True,SPLIT_PRIVACY,pos_member | pos_member_contact | pos_member_card | pos_member_balance_snapshot | v_pos_member_state_current | mkt_campaign_member | mkt_survey_response | mkt_survey_result | mkt_reward_claim,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,pos_member,idx_pos_member_registered,"CREATE INDEX idx_pos_member_registered ON public.pos_member USING btree (store, registered_on)",True,SPLIT_PRIVACY,pos_member | pos_member_contact | pos_member_card | pos_member_balance_snapshot | v_pos_member_state_current | mkt_campaign_member | mkt_survey_response | mkt_survey_result | mkt_reward_claim,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,pos_member,idx_pos_member_snapshot,CREATE INDEX idx_pos_member_snapshot ON public.pos_member USING btree (snapshot_date),True,SPLIT_PRIVACY,pos_member | pos_member_contact | pos_member_card | pos_member_balance_snapshot | v_pos_member_state_current | mkt_campaign_member | mkt_survey_response | mkt_survey_result | mkt_reward_claim,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,pos_member,ix_pos_member_hbti_code,"CREATE INDEX ix_pos_member_hbti_code ON public.pos_member USING btree (hbti_campaign_version, hbti_code) WHERE (hbti_code IS NOT NULL)",True,SPLIT_PRIVACY,pos_member | pos_member_contact | pos_member_card | pos_member_balance_snapshot | v_pos_member_state_current | mkt_campaign_member | mkt_survey_response | mkt_survey_result | mkt_reward_claim,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,pos_member,ix_pos_member_hbti_prepared,"CREATE INDEX ix_pos_member_hbti_prepared ON public.pos_member USING btree (((hbti_record ->> 'lastReconciledAt'::text)), ((hbti_record ->> 'preparedAt'::text))) WHERE ((hbti_status = 'processing'::text) AND ((hbti_record ->> 'phase'::text) = 'prepared'::text))",True,SPLIT_PRIVACY,pos_member | pos_member_contact | pos_member_card | pos_member_balance_snapshot | v_pos_member_state_current | mkt_campaign_member | mkt_survey_response | mkt_survey_result | mkt_reward_claim,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,pos_member,uk_pos_member_store_member,"CREATE UNIQUE INDEX uk_pos_member_store_member ON public.pos_member USING btree (store, member_id)",True,SPLIT_PRIVACY,pos_member | pos_member_contact | pos_member_card | pos_member_balance_snapshot | v_pos_member_state_current | mkt_campaign_member | mkt_survey_response | mkt_survey_result | mkt_reward_claim,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,pos_member_card_txn,idx_pos_member_card_txn_card,"CREATE INDEX idx_pos_member_card_txn_card ON public.pos_member_card_txn USING btree (store, card_no)",True,MIGRATE_LOSSLESS,pos_member_card_transaction,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,pos_member_card_txn,idx_pos_member_card_txn_date,"CREATE INDEX idx_pos_member_card_txn_date ON public.pos_member_card_txn USING btree (store, business_date, txn_type)",True,MIGRATE_LOSSLESS,pos_member_card_transaction,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,pos_member_card_txn,idx_pos_member_card_txn_member,"CREATE INDEX idx_pos_member_card_txn_member ON public.pos_member_card_txn USING btree (store, member_id, business_date DESC)",True,MIGRATE_LOSSLESS,pos_member_card_transaction,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,pos_member_card_txn,uk_pos_member_card_txn,"CREATE UNIQUE INDEX uk_pos_member_card_txn ON public.pos_member_card_txn USING btree (store, txn_id)",True,MIGRATE_LOSSLESS,pos_member_card_transaction,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,pos_member_daily,idx_pos_member_daily_store_date,"CREATE INDEX idx_pos_member_daily_store_date ON public.pos_member_daily USING btree (store, date DESC)",True,SPLIT,pos_member_daily_metric | v_pos_member_daily_summary,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,pos_member_daily,uk_pos_member_daily,"CREATE UNIQUE INDEX uk_pos_member_daily ON public.pos_member_daily USING btree (date, store)",True,SPLIT,pos_member_daily_metric | v_pos_member_daily_summary,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,pos_member_order_item,ix_pmoi_date,CREATE INDEX ix_pmoi_date ON public.pos_member_order_item USING btree (business_date),True,MIGRATE_LATEST_SNAPSHOT,pos_order | pos_order_item | v_pos_member_order_item,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,pos_member_order_item,ix_pmoi_item,CREATE INDEX ix_pmoi_item ON public.pos_member_order_item USING btree (item_key),True,MIGRATE_LATEST_SNAPSHOT,pos_order | pos_order_item | v_pos_member_order_item,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,pos_member_order_item,ix_pmoi_member_date,"CREATE INDEX ix_pmoi_member_date ON public.pos_member_order_item USING btree (member_id, business_date) WHERE (member_id IS NOT NULL)",True,MIGRATE_LATEST_SNAPSHOT,pos_order | pos_order_item | v_pos_member_order_item,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,pos_member_order_item,pos_member_order_item_pkey,"CREATE UNIQUE INDEX pos_member_order_item_pkey ON public.pos_member_order_item USING btree (order_id, item_key)",True,MIGRATE_LATEST_SNAPSHOT,pos_order | pos_order_item | v_pos_member_order_item,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,pos_product,ix_pos_product_code,CREATE INDEX ix_pos_product_code ON public.pos_product USING btree (menu_item_code) WHERE (menu_item_code IS NOT NULL),True,MIGRATE_SOURCE,pos_product_listing | pos_product_mapping | ops_product,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,pos_product,ix_pos_product_name_en,CREATE INDEX ix_pos_product_name_en ON public.pos_product USING btree (lower(btrim(name_en))),True,MIGRATE_SOURCE,pos_product_listing | pos_product_mapping | ops_product,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,pos_product,ix_pos_product_name_zh,CREATE INDEX ix_pos_product_name_zh ON public.pos_product USING btree (lower(btrim(name_zh))) WHERE (name_zh IS NOT NULL),True,MIGRATE_SOURCE,pos_product_listing | pos_product_mapping | ops_product,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,pos_product,pos_product_pkey,CREATE UNIQUE INDEX pos_product_pkey ON public.pos_product USING btree (item_key),True,MIGRATE_SOURCE,pos_product_listing | pos_product_mapping | ops_product,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,product,product_pkey,CREATE UNIQUE INDEX product_pkey ON public.product USING btree (id),True,MIGRATE_MASTER,ops_product | ops_business_rule | v_pos_item_sales_day | v_ops_timeslot_sales_baseline,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,product,uk_product_name,CREATE UNIQUE INDEX uk_product_name ON public.product USING btree (name),True,MIGRATE_MASTER,ops_product | ops_business_rule | v_pos_item_sales_day | v_ops_timeslot_sales_baseline,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,product_alias,idx_alias_standard_name,CREATE INDEX idx_alias_standard_name ON public.product_alias USING btree (standard_name),True,MIGRATE,ops_product_alias,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,product_alias,product_alias_pkey,CREATE UNIQUE INDEX product_alias_pkey ON public.product_alias USING btree (id),True,MIGRATE,ops_product_alias,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,product_alias,uk_alias,CREATE UNIQUE INDEX uk_alias ON public.product_alias USING btree (alias),True,MIGRATE,ops_product_alias,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,prompt_segment,prompt_segment_pkey,CREATE UNIQUE INDEX prompt_segment_pkey ON public.prompt_segment USING btree (id),True,VERSION,ai_prompt_segment | ai_prompt_template_segment,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,prompt_segment,uk_segment_key,CREATE UNIQUE INDEX uk_segment_key ON public.prompt_segment USING btree (segment_key),True,VERSION,ai_prompt_segment | ai_prompt_template_segment,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,prompt_template,prompt_template_pkey,CREATE UNIQUE INDEX prompt_template_pkey ON public.prompt_template USING btree (id),True,VERSION,ai_prompt_template | ai_prompt_template_segment,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,prompt_template,uk_template_key,CREATE UNIQUE INDEX uk_template_key ON public.prompt_template USING btree (template_key),True,VERSION,ai_prompt_template | ai_prompt_template_segment,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,schema_migrations,schema_migrations_pkey,CREATE UNIQUE INDEX schema_migrations_pkey ON public.schema_migrations USING btree (version),True,REKEY,app_schema_migration,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,screening_rules,idx_screening_rules_active,"CREATE INDEX idx_screening_rules_active ON public.screening_rules USING btree (is_active, confidence DESC)",True,REVIEW_MIGRATE,hr_screening_rule,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,screening_rules,screening_rules_pkey,CREATE UNIQUE INDEX screening_rules_pkey ON public.screening_rules USING btree (id),True,REVIEW_MIGRATE,hr_screening_rule,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,session_state,session_state_pkey,CREATE UNIQUE INDEX session_state_pkey ON public.session_state USING btree (conversation_id),True,MIGRATE_ACTIVE_ONLY,msg_conversation | msg_conversation_state,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,staff,staff_lark_open_id_key,CREATE UNIQUE INDEX staff_lark_open_id_key ON public.staff USING btree (lark_open_id),True,SPLIT_IDENTITY,hr_person | hr_person_contact | hr_employment | hr_employment_source_identity | hr_employment_mapping_review | app_user | app_user_role | app_user_location_scope,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,staff,staff_lid_idx,CREATE INDEX staff_lid_idx ON public.staff USING btree (lid) WHERE (lid IS NOT NULL),True,SPLIT_IDENTITY,hr_person | hr_person_contact | hr_employment | hr_employment_source_identity | hr_employment_mapping_review | app_user | app_user_role | app_user_location_scope,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,staff,staff_phone_idx,CREATE INDEX staff_phone_idx ON public.staff USING btree (phone) WHERE (phone IS NOT NULL),True,SPLIT_IDENTITY,hr_person | hr_person_contact | hr_employment | hr_employment_source_identity | hr_employment_mapping_review | app_user | app_user_role | app_user_location_scope,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,staff,staff_pkey,CREATE UNIQUE INDEX staff_pkey ON public.staff USING btree (user_id),True,SPLIT_IDENTITY,hr_person | hr_person_contact | hr_employment | hr_employment_source_identity | hr_employment_mapping_review | app_user | app_user_role | app_user_location_scope,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,trials,idx_trials_appointment,CREATE INDEX idx_trials_appointment ON public.trials USING btree (appointment_id),True,MERGE_SPLIT,hr_appointment | hr_assessment | hr_assessment_score,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,trials,trials_pkey,CREATE UNIQUE INDEX trials_pkey ON public.trials USING btree (id),True,MERGE_SPLIT,hr_appointment | hr_assessment | hr_assessment_score,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,wa_outbound_queue,idx_wa_outbound_queue_ready,"CREATE INDEX idx_wa_outbound_queue_ready ON public.wa_outbound_queue USING btree (status, earliest_at) WHERE (status = 'queued'::text)",True,MIGRATE_ACTIVE_ONLY,msg_outbound_message,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
INDEX,wa_outbound_queue,wa_outbound_queue_phone_key,CREATE UNIQUE INDEX wa_outbound_queue_phone_key ON public.wa_outbound_queue USING btree (phone),True,MIGRATE_ACTIVE_ONLY,msg_outbound_message,REIMPLEMENT_OR_REPLACE_AFTER_SEMANTIC_EQUIVALENCE_REVIEW,EXPLAIN/INDEX_USAGE_AND_UNIQUENESS,DESIGN_MAPPED_NOT_EXECUTED
