domain,domain_name,table_name,chinese_name,purpose,row_grain,writer,readers,source,foundation_tier,lifecycle,lifecycle_meaning,mutation_policy,mutation_policy_meaning,storage_class,minimum_grain_verdict,derivability,derived_fields_or_outputs,audit_action,original_r4_disposition,claude_fable_5_result,why_stored_not_view,retention,primary_key,outgoing_foreign_keys,incoming_references,read_only_views,unique_constraints,nulls_not_distinct_uniques,nulls_distinct_uniques,exclusion_constraints,table_checks,notes
scm,原料、库存、补货、采购与收货,scm_inventory_movement,库存移动单,记录收货、领用、生产消耗、调整、报废或地点转移的一次库存事件。,一个业务库存事件一行,供应链库存服务,BakeryOps | 财务网站 | 分析/BI,PO收货、生产、盘点调整或人工批准,EXTENSION_PACK:PROCUREMENT_AND_INVENTORY,PLANNED_MODULE,目标结构已设计，但当前未确认生产写入者；模块获批时才实施,DRAFT_MUTABLE_THEN_FROZEN,草稿可编辑；发布、发送或生效后冻结并新建版本,EXTENSION_PACK,NOT_PHASE1_EXTENSION_ONLY,NOT_APPLICABLE_UNTIL_MODULE_ENABLED,,DESIGN_ONLY_DO_NOT_CREATE,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_EXTENSION_LATER,记录收货、领用、生产消耗、调整、报废或地点转移的一次库存事件。；只有对应模块启用并出现真实写入者、业务副作用或处理历史时才物理实施，首期不建。,永久保留；已过账事件不更新数量，错误用冲销事件,inventory_movement_id,from_location_id → ops_location.location_id | to_location_id → ops_location.location_id | goods_receipt_id → scm_goods_receipt.goods_receipt_id | production_run_id → ops_production_run.production_run_id [DEFERRED:EXTENSION_PACK:PROCUREMENT_AND_INVENTORY+PRODUCTION_EXECUTION] | inventory_count_id → scm_inventory_count.inventory_count_id | reverses_movement_id → scm_inventory_movement.inventory_movement_id | created_by_user_id → app_user.user_id,scm_inventory_movement.reverses_movement_id | scm_inventory_movement_line.inventory_movement_id,v_scm_inventory_balance,,,,,"from_location_id IS NOT NULL OR to_location_id IS NOT NULL | from_location_id IS NULL OR to_location_id IS NULL OR from_location_id <> to_location_id | num_nonnulls(goods_receipt_id, production_run_id, inventory_count_id) <= 1 | movement_type <> 'RECEIPT' OR goods_receipt_id IS NOT NULL | movement_type <> 'PRODUCTION_CONSUMPTION' OR production_run_id IS NOT NULL | num_nonnulls(goods_receipt_id, production_run_id, inventory_count_id, manual_reason_code) >= 1",删除 source_object_type/source_object_id 多态文本。DRAFT 可编辑；POSTED、REVERSED 或 REJECTED 后单头和行冻结。成品配送不直接作为物料库存来源，除非未来业务确认同一库存账确实管理成品。
scm,原料、库存、补货、采购与收货,scm_inventory_movement_line,库存移动行,保存库存事件中每种原料、批号和数量。,库存移动单 × 原料 × 可选批号一行,供应链库存服务,BakeryOps | 财务网站 | 分析/BI,对应业务来源行,EXTENSION_PACK:PROCUREMENT_AND_INVENTORY,PLANNED_MODULE,目标结构已设计，但当前未确认生产写入者；模块获批时才实施,APPEND_ONLY,写入后不可修改；更正追加新事实或冲销事件,EXTENSION_PACK,NOT_PHASE1_EXTENSION_ONLY,NOT_APPLICABLE_UNTIL_MODULE_ENABLED,,DESIGN_ONLY_DO_NOT_CREATE,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_EXTENSION_LATER,保存库存事件中每种原料、批号和数量。；只有对应模块启用并出现真实写入者、业务副作用或处理历史时才物理实施，首期不建。,业务存续期内保留；归档规则在实施前确认,inventory_movement_line_id,inventory_movement_id → scm_inventory_movement.inventory_movement_id | material_id → scm_material.material_id,,v_scm_inventory_balance,inventory_movement_id + material_id + lot_code [NULLS NOT DISTINCT：空值也参与去重],inventory_movement_id + material_id + lot_code,,,,
scm,原料、库存、补货、采购与收货,scm_material_requirement_run,原料需求计算运行,把已发布生产计划按生效配方展开成原料需求，并冻结输入版本。,地点 × 计划营业日 × 一次需求计算一行,BakeryOps供应链任务,BakeryOps | 财务网站 | 分析/BI,已发布预估单和配方版本,EXTENSION_PACK:PROCUREMENT_AND_INVENTORY,PLANNED_MODULE,目标结构已设计，但当前未确认生产写入者；模块获批时才实施,CONTROLLED_UPDATE_UNTIL_TERMINAL,运行或同步进入终态前可更新，终态后冻结并以新运行重算,EXTENSION_PACK,NOT_PHASE1_EXTENSION_ONLY,NOT_APPLICABLE_UNTIL_MODULE_ENABLED,,DESIGN_ONLY_DO_NOT_CREATE,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_EXTENSION_LATER,把已发布生产计划按生效配方展开成原料需求，并冻结输入版本。；只有对应模块启用并出现真实写入者、业务副作用或处理历史时才物理实施，首期不建。,业务存续期内保留；归档规则在实施前确认,material_requirement_run_id,job_run_id → app_job_run.job_run_id | location_id → ops_location.location_id | production_plan_version_id → ops_production_plan_version.production_plan_version_id,scm_material_requirement_component.material_requirement_run_id | scm_replenishment_run.material_requirement_run_id,v_scm_material_requirement_line | v_scm_material_requirement_trace,,,,,,RUNNING 阶段只允许任务服务更新状态和运行元数据；进入 SUCCEEDED、PARTIAL、FAILED 或 REJECTED 后整次运行冻结，重算必须新增 run。
scm,原料、库存、补货、采购与收货,scm_material_requirement_component,原料需求组成血缘,逐项保留需求运行中每个计划产品行展开出的一个原料贡献或一个明确质量阻断；原料总需求只从这些最细行汇总。,需求运行 × 计划产品行 × 展开序号一行,BakeryOps供应链任务,BakeryOps | 财务网站 | 分析/BI,配方展开明细或质量阻断,EXTENSION_PACK:PROCUREMENT_AND_INVENTORY,PLANNED_MODULE,目标结构已设计，但当前未确认生产写入者；模块获批时才实施,APPEND_ONLY,写入后不可修改；更正追加新事实或冲销事件,EXTENSION_PACK,NOT_PHASE1_EXTENSION_ONLY,NOT_APPLICABLE_UNTIL_MODULE_ENABLED,planned product quantity -> immutable ops_production_plan_line | material total/base unit/quality summary -> v_scm_material_requirement_line,DESIGN_ONLY_DO_NOT_CREATE,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_EXTENSION_LATER,逐项保留需求运行中每个计划产品行展开出的一个原料贡献或一个明确质量阻断；原料总需求只从这些最细行汇总。；只有对应模块启用并出现真实写入者、业务副作用或处理历史时才物理实施，首期不建。,业务存续期内保留；归档规则在实施前确认,material_requirement_component_id,material_requirement_run_id → scm_material_requirement_run.material_requirement_run_id | production_plan_line_id → ops_production_plan_line.production_plan_line_id | material_id → scm_material.material_id | recipe_component_id → cost_card_recipe_component.recipe_component_id,,v_scm_material_requirement_line | v_scm_material_requirement_trace,material_requirement_run_id + production_plan_line_id + component_index,,,,quality_status <> 'COMPLETE' OR (material_id IS NOT NULL AND recipe_component_id IS NOT NULL AND material_quantity IS NOT NULL),scm_material_requirement_line 不再物理保存：gross_required_quantity、base_unit_id、quality_status 和组成行数都由本表与 material 主档派生。planned_product_quantity 也不复制，本行经 production_plan_line_id 读取已冻结计划量；只保存算法实际输出的 material_quantity、采用组件和阻断证据。
scm,原料、库存、补货、采购与收货,scm_replenishment_run,补货建议运行,把原料需求、可用库存、在途、安全量、MOQ和提前期转换为建议订货。,地点 × 需求日期 × 一次补货计算一行,BakeryOps供应链任务,BakeryOps | 财务网站 | 分析/BI,原料需求、库存、PO和供应商条件,EXTENSION_PACK:PROCUREMENT_AND_INVENTORY,PLANNED_MODULE,目标结构已设计，但当前未确认生产写入者；模块获批时才实施,CONTROLLED_UPDATE_UNTIL_TERMINAL,运行或同步进入终态前可更新，终态后冻结并以新运行重算,EXTENSION_PACK,NOT_PHASE1_EXTENSION_ONLY,NOT_APPLICABLE_UNTIL_MODULE_ENABLED,,DESIGN_ONLY_DO_NOT_CREATE,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_EXTENSION_LATER,把原料需求、可用库存、在途、安全量、MOQ和提前期转换为建议订货。；只有对应模块启用并出现真实写入者、业务副作用或处理历史时才物理实施，首期不建。,业务存续期内保留；归档规则在实施前确认,replenishment_run_id,job_run_id → app_job_run.job_run_id | location_id → ops_location.location_id | material_requirement_run_id → scm_material_requirement_run.material_requirement_run_id,scm_replenishment_line.replenishment_run_id,v_scm_material_requirement_reconciliation | v_scm_replenishment_trace,,,,,,RUNNING 阶段只允许任务服务更新；任何终态后冻结输入清单和结果，算法或输入变化必须新增 replenishment_run。
scm,原料、库存、补货、采购与收货,scm_replenishment_line,补货建议行,保存原料建议量、批准量、库存构成、MOQ取整和调整原因。,补货运行 × 原料 × 供应商商品版本候选一行,BakeryOps计算；采购人员批准,BakeryOps | 财务网站 | 分析/BI,补货计算和人工审批,EXTENSION_PACK:PROCUREMENT_AND_INVENTORY,PLANNED_MODULE,目标结构已设计，但当前未确认生产写入者；模块获批时才实施,CONTROLLED_WORKFLOW,只允许批准的状态机迁移并记录操作者和时间,EXTENSION_PACK,NOT_PHASE1_EXTENSION_ONLY,NOT_APPLICABLE_UNTIL_MODULE_ENABLED,approved minus suggested delta -> v_scm_replenishment_trace,DESIGN_ONLY_DO_NOT_CREATE,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_EXTENSION_LATER,保存原料建议量、批准量、库存构成、MOQ取整和调整原因。；只有对应模块启用并出现真实写入者、业务副作用或处理历史时才物理实施，首期不建。,业务存续期内保留；归档规则在实施前确认,replenishment_line_id,replenishment_run_id → scm_replenishment_run.replenishment_run_id | material_id → scm_material.material_id | supplier_item_id → scm_supplier_item.supplier_item_id | approved_by_user_id → app_user.user_id | created_by_user_id → app_user.user_id,scm_purchase_order_line.replenishment_line_id,v_scm_material_requirement_reconciliation | v_scm_replenishment_trace,replenishment_run_id + material_id + supplier_item_id [NULLS NOT DISTINCT：空值也参与去重],replenishment_run_id + material_id + supplier_item_id,,,"status NOT IN ('APPROVED','ORDERED') OR (approved_quantity IS NOT NULL AND approved_by_user_id IS NOT NULL AND approved_at IS NOT NULL) | approved_quantity IS NULL OR approved_quantity = suggested_quantity OR adjustment_reason_code IS NOT NULL",需求、库存、在途、安全量和 suggested_quantity 是该算法运行的冻结输入/输出，不是当前库存镜像；人工只填写批准量、原因和审批信息。delta_quantity 由 v_scm_replenishment_trace 计算。进入 ORDERED 后冻结。
scm,原料、库存、补货、采购与收货,scm_purchase_order_revision,采购订单版本,直接保留某采购单号每次草稿、审批、发送、供应商确认或取消，不再另建空壳采购主单。,采购单号 × 版本号一行,采购流程；审批人改变状态,BakeryOps | 财务网站 | 分析/BI,补货批准或上一版本,EXTENSION_PACK:PROCUREMENT_AND_INVENTORY,PLANNED_MODULE,目标结构已设计，但当前未确认生产写入者；模块获批时才实施,DRAFT_MUTABLE_THEN_FROZEN,草稿可编辑；发布、发送或生效后冻结并新建版本,EXTENSION_PACK,NOT_PHASE1_EXTENSION_ONLY,NOT_APPLICABLE_UNTIL_MODULE_ENABLED,header/line reconciliation -> v_scm_purchase_order_reconciliation,DESIGN_ONLY_DO_NOT_CREATE; R6_MERGE_INTO: absorb scm_purchase_order; purchase_order_code groups immutable supplier-confirmed revisions,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_EXTENSION_LATER; CODEX_FURTHER_MERGED_REDUNDANT_EXTENSION_SHELL,直接保留某采购单号每次草稿、审批、发送、供应商确认或取消，不再另建空壳采购主单。；只有对应模块启用并出现真实写入者、业务副作用或处理历史时才物理实施，首期不建。,业务存续期内保留；归档规则在实施前确认,purchase_order_revision_id,supplier_id → scm_supplier.supplier_id | deliver_to_location_id → ops_location.location_id | based_on_revision_id → scm_purchase_order_revision.purchase_order_revision_id | approved_by_user_id → app_user.user_id | created_by_user_id → app_user.user_id,scm_goods_receipt.purchase_order_revision_id | scm_purchase_order_line.purchase_order_revision_id | scm_purchase_order_revision.based_on_revision_id,v_scm_replenishment_trace | v_scm_purchase_order_reconciliation | v_business_timeline,purchase_order_code + revision_no,,,,abs(total_amount - subtotal_amount - tax_amount) <= 0.01,R6 终审将 scm_purchase_order 合并到本表：没有业务事实应只引用抽象采购主单，收货必须指向供应商确认的具体版本。DRAFT 可编辑；提交审批后仅允许受控状态迁移。SENT、CONFIRMED、REJECTED、CANCELLED 或 SUPERSEDED 后本版本及其行冻结。已发送前的内容调整新增 revision_no；一旦任一版本已发送，变更供应商、交付地点或币种必须使用新 purchase_order_code，不能冒充原单修订。
scm,原料、库存、补货、采购与收货,scm_purchase_order_line,采购订单行,保存采购版本中已确认的供应商商品版本、订购包装数量、单位价格和来源补货行。,采购版本 × 供应商商品版本一行,采购流程,BakeryOps | 财务网站 | 分析/BI,批准补货或人工添加,EXTENSION_PACK:PROCUREMENT_AND_INVENTORY,PLANNED_MODULE,目标结构已设计，但当前未确认生产写入者；模块获批时才实施,APPEND_ONLY,写入后不可修改；更正追加新事实或冲销事件,EXTENSION_PACK,NOT_PHASE1_EXTENSION_ONLY,NOT_APPLICABLE_UNTIL_MODULE_ENABLED,base unit quantity -> order quantity × unit conversion | line currency -> referenced purchase-order revision,DESIGN_ONLY_DO_NOT_CREATE,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_EXTENSION_LATER,保存采购版本中已确认的供应商商品版本、订购包装数量、单位价格和来源补货行。；只有对应模块启用并出现真实写入者、业务副作用或处理历史时才物理实施，首期不建。,业务存续期内保留；归档规则在实施前确认,purchase_order_line_id,purchase_order_revision_id → scm_purchase_order_revision.purchase_order_revision_id | supplier_item_id → scm_supplier_item.supplier_item_id | replenishment_line_id → scm_replenishment_line.replenishment_line_id | order_unit_id → app_unit.unit_id | material_unit_conversion_id → scm_material_unit_conversion.material_unit_conversion_id,scm_goods_receipt_line.purchase_order_line_id | scm_supplier_price_observation.purchase_order_line_id,v_scm_replenishment_trace | v_scm_purchase_order_reconciliation | v_finance_purchase_reconciliation,purchase_order_revision_id + supplier_item_id,,,,,基础单位总数量不重复保存；由 order_quantity 与 material_unit_conversion_id 的冻结系数确定性派生。币种直接读取采购版本，不在行上复制。line_amount 仍保留，因为它是经批准并发送给供应商的舍入后单据行金额快照，必须由采购核对视图持续验证。
scm,原料、库存、补货、采购与收货,scm_goods_receipt,采购收货单,记录针对供应商确认采购版本的一次实际到货、验收和入库。,采购版本 × 一次收货一行,仓库或门店收货流程,BakeryOps | 财务网站 | 分析/BI,现场验收或WMS,EXTENSION_PACK:PROCUREMENT_AND_INVENTORY,PLANNED_MODULE,目标结构已设计，但当前未确认生产写入者；模块获批时才实施,CONTROLLED_UPDATE,主数据允许受权限、审计和并发控制的更新,EXTENSION_PACK,NOT_PHASE1_EXTENSION_ONLY,NOT_APPLICABLE_UNTIL_MODULE_ENABLED,,DESIGN_ONLY_DO_NOT_CREATE,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_EXTENSION_LATER,记录针对供应商确认采购版本的一次实际到货、验收和入库。；只有对应模块启用并出现真实写入者、业务副作用或处理历史时才物理实施，首期不建。,业务存续期内保留；归档规则在实施前确认,goods_receipt_id,purchase_order_revision_id → scm_purchase_order_revision.purchase_order_revision_id | location_id → ops_location.location_id | received_by_employment_id → hr_employment.employment_id | created_by_user_id → app_user.user_id,scm_goods_receipt_line.goods_receipt_id | scm_inventory_movement.goods_receipt_id,v_finance_purchase_reconciliation | v_business_timeline,receipt_code,,,,,收货头直接引用具体 purchase_order_revision_id；实施迁移必须创建可延迟约束触发器，逐行确认 goods_receipt_line.purchase_order_line_id 所属版本等于本头 purchase_order_revision_id，禁止把不同采购版本混在一张收货单。为保持最小粒度，不在收货行重复保存 purchase_order_revision_id。
scm,原料、库存、补货、采购与收货,scm_goods_receipt_line,采购收货行,保存每个采购行的实收、拒收、批号、效期和实际价格。,收货单 × 采购行 × 可选批号一行,仓库或门店收货流程,BakeryOps | 财务网站 | 分析/BI,现场验收,EXTENSION_PACK:PROCUREMENT_AND_INVENTORY,PLANNED_MODULE,目标结构已设计，但当前未确认生产写入者；模块获批时才实施,APPEND_ONLY,写入后不可修改；更正追加新事实或冲销事件,EXTENSION_PACK,NOT_PHASE1_EXTENSION_ONLY,NOT_APPLICABLE_UNTIL_MODULE_ENABLED,,DESIGN_ONLY_DO_NOT_CREATE,R5_PHYSICAL_CANDIDATE_REAUDITED_IN_R6,CLAUDE_EXTENSION_LATER,保存每个采购行的实收、拒收、批号、效期和实际价格。；只有对应模块启用并出现真实写入者、业务副作用或处理历史时才物理实施，首期不建。,业务存续期内保留；归档规则在实施前确认,goods_receipt_line_id,goods_receipt_id → scm_goods_receipt.goods_receipt_id | purchase_order_line_id → scm_purchase_order_line.purchase_order_line_id | material_id → scm_material.material_id,scm_supplier_price_observation.goods_receipt_line_id,v_scm_replenishment_trace | v_finance_purchase_reconciliation,goods_receipt_id + purchase_order_line_id + lot_code [NULLS NOT DISTINCT：空值也参与去重],goods_receipt_id + purchase_order_line_id + lot_code,,,,
